Opgørelsesår,Kommune,Fødselsårgang,Køn,Antal børn,Gennemsnitlig højde i cm,Gennemsnitlig vægt i gram,Procentdel undervægt,Procentdel normalvægt,Procentdel moderat overvægt,Procentdel svær overvægt,urban_rural
2024,Rebild,2008.0,Kvinde,168,164.96428571428572,57447.02380952381,2.380952380952381,76.19047619047619,17.261904761904763,4.166666666666666,Rural
2025,Rebild,2009.0,Kvinde,172,166.22674418604652,57586.62790697674,2.3255813953488373,80.23255813953489,14.534883720930234,2.9069767441860463,Rural
2014,Rebild,1998.0,Mand,137,175.1094890510949,66209.48905109489,1.4598540145985401,75.18248175182481,17.51824817518248,5.839416058394161,Rural
2015,Rebild,1999.0,Mand,184,174.8695652173913,62880.97826086957,0.5434782608695652,86.41304347826086,9.239130434782608,3.804347826086957,Rural
2016,Rebild,2000.0,Mand,190,176.42631578947368,65937.8947368421,2.631578947368421,76.31578947368422,15.263157894736842,5.7894736842105265,Rural
2017,Rebild,2001.0,Mand,196,173.70408163265307,62139.795918367345,4.081632653061225,79.08163265306123,13.26530612244898,3.571428571428571,Rural
2018,Rebild,2002.0,Mand,188,173.61170212765958,64729.78723404255,1.5957446808510638,78.19148936170212,11.170212765957446,9.042553191489363,Rural
2019,Rebild,2003.0,Mand,191,173.4240837696335,61681.67539267016,1.5706806282722512,84.29319371727748,10.471204188481675,3.664921465968586,Rural
2020,Rebild,2004.0,Mand,155,173.1225806451613,62562.58064516129,4.516129032258064,76.12903225806451,13.548387096774196,5.806451612903226,Rural
2021,Rebild,2005.0,Mand,128,173.859375,65185.9375,2.34375,73.4375,17.96875,6.25,Rural
2022,Rebild,2006.0,Mand,191,174.06806282722513,64359.16230366492,1.0471204188481675,75.39267015706807,20.418848167539267,3.1413612565445024,Rural
2023,Rebild,2007.0,Mand,168,173.16666666666666,63010.71428571428,1.1904761904761905,76.19047619047619,16.071428571428573,6.547619047619048,Rural
2024,Rebild,2008.0,Mand,215,175.3860465116279,67462.32558139534,1.3953488372093024,72.09302325581395,14.883720930232558,11.627906976744185,Rural
2025,Rebild,2009.0,Mand,190,173.2263157894737,60644.21052631579,4.736842105263158,77.89473684210526,15.263157894736842,2.1052631578947367,Rural
2014,Ringkøbing-Skjern,1998.0,Begge,667,169.5457271364318,59889.80509745127,1.9490254872563717,82.3088455772114,12.743628185907047,2.998500749625187,Rural
2015,Ringkøbing-Skjern,1999.0,Begge,691,169.7916063675832,60102.60492040521,2.3154848046309695,82.05499276411,11.577424023154848,4.052098408104197,Rural
2016,Ringkøbing-Skjern,2000.0,Begge,693,170.0793650793651,59941.41414141414,3.463203463203463,79.94227994227994,13.564213564213565,3.0303030303030303,Rural
2017,Ringkøbing-Skjern,2001.0,Begge,710,170.0323943661972,60201.2676056338,1.6901408450704223,81.12676056338029,13.380281690140844,3.8028169014084505,Rural
2018,Ringkøbing-Skjern,2002.0,Begge,699,170.3519313304721,61766.80972818312,1.7167381974248928,77.1101573676681,15.879828326180256,5.293276108726753,Rural
2019,Ringkøbing-Skjern,2003.0,Begge,686,170.17784256559767,61120.55393586006,2.186588921282799,80.17492711370262,13.26530612244898,4.373177842565598,Rural
2020,Ringkøbing-Skjern,2004.0,Begge,690,169.31014492753624,60133.04347826087,2.4637681159420293,79.42028985507247,13.18840579710145,4.9275362318840585,Rural
2021,Ringkøbing-Skjern,2005.0,Begge,632,169.6376582278481,62030.379746835446,1.4240506329113924,75.79113924050634,17.246835443037973,5.537974683544303,Rural
2022,Ringkøbing-Skjern,2006.0,Begge,666,169.3033033033033,61340.99099099099,2.1021021021021022,77.17717717717719,16.216216216216218,4.504504504504505,Rural
2023,Ringkøbing-Skjern,2007.0,Begge,649,169.8890600924499,62672.419106317415,1.694915254237288,72.88135593220339,17.873651771956855,7.550077041602465,Rural
2024,Ringkøbing-Skjern,2008.0,Begge,622,169.88745980707395,61498.71382636656,1.1254019292604502,78.29581993569131,15.112540192926044,5.466237942122187,Rural
2025,Ringkøbing-Skjern,2009.0,Begge,607,170.54365733113673,62031.13673805601,2.471169686985173,75.28830313014826,16.96869851729819,5.2718286655683695,Rural
2014,Ringkøbing-Skjern,1998.0,Kvinde,354,166.1271186440678,57839.265536723164,1.977401129943503,81.63841807909604,13.841807909604519,2.5423728813559325,Rural
2015,Ringkøbing-Skjern,1999.0,Kvinde,330,166.1787878787879,57443.030303030304,2.727272727272727,83.93939393939394,11.515151515151516,1.8181818181818181,Rural
2016,Ringkøbing-Skjern,2000.0,Kvinde,337,166.41246290801186,58704.15430267062,2.967359050445104,78.33827893175074,15.43026706231454,3.2640949554896146,Rural
2017,Ringkøbing-Skjern,2001.0,Kvinde,328,165.8871951219512,57867.37804878049,1.524390243902439,79.8780487804878,16.158536585365855,2.4390243902439024,Rural
2018,Ringkøbing-Skjern,2002.0,Kvinde,335,166.8955223880597,59609.253731343284,1.791044776119403,79.1044776119403,13.73134328358209,5.3731343283582085,Rural
2019,Ringkøbing-Skjern,2003.0,Kvinde,340,166.1794117647059,59583.82352941176,1.4705882352941175,80.29411764705883,13.529411764705882,4.705882352941177,Rural
2020,Ringkøbing-Skjern,2004.0,Kvinde,351,165.8091168091168,58505.982905982906,1.9943019943019942,79.48717948717949,13.96011396011396,4.5584045584045585,Rural
2021,Ringkøbing-Skjern,2005.0,Kvinde,323,165.74303405572755,59969.04024767802,1.5479876160990713,75.23219814241486,18.885448916408667,4.3343653250774,Rural
2022,Ringkøbing-Skjern,2006.0,Kvinde,358,165.9832402234637,59533.79888268156,1.675977653631285,78.77094972067039,15.083798882681565,4.4692737430167595,Rural
2023,Ringkøbing-Skjern,2007.0,Kvinde,319,165.58620689655172,60336.990595611285,1.5673981191222568,73.35423197492163,17.86833855799373,7.210031347962382,Rural
2024,Ringkøbing-Skjern,2008.0,Kvinde,305,165.82622950819672,59245.901639344265,0.9836065573770493,76.39344262295083,17.04918032786885,5.573770491803279,Rural
2025,Ringkøbing-Skjern,2009.0,Kvinde,276,165.8913043478261,58380.434782608696,3.6231884057971016,78.26086956521739,13.405797101449277,4.710144927536232,Rural
2014,Ringkøbing-Skjern,1998.0,Mand,313,173.41214057507986,62208.94568690096,1.9169329073482428,83.06709265175719,11.501597444089457,3.5143769968051117,Rural
2015,Ringkøbing-Skjern,1999.0,Mand,361,173.09418282548475,62533.79501385042,1.9390581717451523,80.33240997229917,11.634349030470915,6.094182825484765,Rural
2016,Ringkøbing-Skjern,2000.0,Mand,356,173.5505617977528,61112.6404494382,3.932584269662921,81.46067415730337,11.797752808988763,2.8089887640449436,Rural
2017,Ringkøbing-Skjern,2001.0,Mand,382,173.59162303664922,62205.23560209424,1.832460732984293,82.19895287958116,10.99476439790576,4.973821989528796,Rural
2018,Ringkøbing-Skjern,2002.0,Mand,364,173.53296703296704,63752.47252747253,1.6483516483516485,75.27472527472527,17.857142857142858,5.21978021978022,Rural
2019,Ringkøbing-Skjern,2003.0,Mand,346,174.10693641618496,62630.63583815029,2.8901734104046244,80.05780346820809,13.005780346820808,4.046242774566474,Rural
2020,Ringkøbing-Skjern,2004.0,Mand,339,172.93510324483776,61817.69911504425,2.949852507374631,79.35103244837758,12.389380530973451,5.3097345132743365,Rural
2021,Ringkøbing-Skjern,2005.0,Mand,309,173.70873786407768,64185.11326860842,1.2944983818770228,76.37540453074433,15.53398058252427,6.796116504854369,Rural
2022,Ringkøbing-Skjern,2006.0,Mand,308,173.16233766233765,63441.55844155844,2.5974025974025974,75.32467532467533,17.532467532467532,4.545454545454546,Rural
2023,Ringkøbing-Skjern,2007.0,Mand,330,174.04848484848486,64930.0,1.8181818181818181,72.42424242424242,17.87878787878788,7.878787878787878,Rural
2024,Ringkøbing-Skjern,2008.0,Mand,317,173.79495268138803,63666.24605678234,1.2618296529968454,80.12618296529969,13.249211356466878,5.3627760252365935,Rural
2025,Ringkøbing-Skjern,2009.0,Mand,331,174.42296072507554,65075.22658610272,1.5105740181268883,72.80966767371602,19.939577039274926,5.740181268882175,Rural
2014,Ringsted,1998.0,Begge,307,170.53094462540716,63594.78827361563,1.3029315960912053,77.19869706840392,14.006514657980457,7.491856677524431,Rural
2015,Ringsted,1999.0,Begge,346,170.97976878612718,62493.93063583815,1.4450867052023122,78.90173410404624,15.028901734104046,4.624277456647398,Rural
2016,Ringsted,2000.0,Begge,375,169.94933333333333,62627.46666666667,1.6,77.33333333333333,14.933333333333335,6.133333333333333,Rural
2017,Ringsted,2001.0,Begge,340,170.47941176470587,63111.76470588235,1.4705882352941175,75.88235294117646,17.352941176470587,5.294117647058823,Rural
2018,Ringsted,2002.0,Begge,284,169.4718309859155,60902.81690140845,1.4084507042253522,81.69014084507043,13.380281690140844,3.5211267605633805,Rural
2019,Ringsted,2003.0,Begge,341,170.7800586510264,62309.38416422287,3.519061583577713,76.24633431085044,15.249266862170089,4.9853372434017595,Rural
2020,Ringsted,2004.0,Begge,274,169.17518248175182,60461.67883211679,2.18978102189781,76.27737226277372,17.51824817518248,4.014598540145985,Rural
2021,Ringsted,2005.0,Begge,202,168.97524752475246,61136.63366336634,0.49504950495049505,78.71287128712872,16.831683168316832,3.9603960396039604,Rural
2022,Ringsted,2006.0,Begge,351,170.33903133903135,63100.2849002849,1.4245014245014245,74.92877492877493,18.233618233618234,5.413105413105413,Rural
2023,Ringsted,2007.0,Begge,307,171.67752442996743,63638.11074918567,2.6058631921824107,74.9185667752443,17.263843648208468,5.211726384364821,Rural
2024,Ringsted,2008.0,Begge,324,172.1141975308642,63719.135802469136,1.2345679012345678,80.8641975308642,12.345679012345679,5.555555555555555,Rural
2025,Ringsted,2009.0,Begge,307,171.86319218241042,63648.5342019544,1.9543973941368076,75.2442996742671,17.58957654723127,5.211726384364821,Rural
2014,Ringsted,1998.0,Kvinde,159,165.28301886792454,59281.76100628931,1.8867924528301887,80.50314465408806,11.949685534591195,5.660377358490567,Rural
2015,Ringsted,1999.0,Kvinde,175,166.49142857142857,59549.142857142855,1.7142857142857144,79.42857142857143,14.857142857142858,4.0,Rural
2016,Ringsted,2000.0,Kvinde,179,165.08379888268158,59647.486033519555,2.2346368715083798,73.74301675977654,17.877094972067038,6.145251396648044,Rural
2017,Ringsted,2001.0,Kvinde,170,166.2058823529412,61417.05882352941,1.7647058823529411,70,21.764705882352942,6.470588235294119,Rural
2018,Ringsted,2002.0,Kvinde,141,165.4822695035461,58867.375886524824,2.127659574468085,80.85106382978722,13.47517730496454,3.546099290780142,Rural
2019,Ringsted,2003.0,Kvinde,170,165.75294117647059,59501.76470588235,4.117647058823529,74.70588235294117,17.058823529411764,4.117647058823529,Rural
2020,Ringsted,2004.0,Kvinde,114,164.8859649122807,58348.245614035084,3.508771929824561,71.9298245614035,21.052631578947366,3.508771929824561,Rural
2021,Ringsted,2005.0,Kvinde,95,164.49473684210525,57856.84210526316,,78.94736842105263,20.0,1.0526315789473684,Rural
2022,Ringsted,2006.0,Kvinde,178,165.12921348314606,59384.269662921346,1.6853932584269662,76.96629213483146,15.168539325842698,6.179775280898876,Rural
2023,Ringsted,2007.0,Kvinde,150,165.8,59412.0,2.0,75.33333333333333,20.0,2.666666666666667,Rural
2024,Ringsted,2008.0,Kvinde,145,165.9241379310345,59569.65517241379,,81.37931034482759,13.10344827586207,5.517241379310345,Rural
2025,Ringsted,2009.0,Kvinde,131,165.3969465648855,59029.770992366415,0.7633587786259541,77.09923664122137,17.557251908396946,4.580152671755725,Rural
2014,Ringsted,1998.0,Mand,148,176.1689189189189,68228.37837837837,0.6756756756756757,73.64864864864865,16.216216216216218,9.45945945945946,Rural
2015,Ringsted,1999.0,Mand,171,175.57309941520467,65507.602339181285,1.1695906432748537,78.3625730994152,15.204678362573098,5.263157894736842,Rural
2016,Ringsted,2000.0,Mand,196,174.39285714285714,65348.97959183674,1.0204081632653061,80.61224489795919,12.244897959183673,6.122448979591836,Rural
2017,Ringsted,2001.0,Mand,170,174.75294117647059,64806.470588235294,1.1764705882352942,81.76470588235294,12.941176470588237,4.117647058823529,Rural
2018,Ringsted,2002.0,Mand,143,173.4055944055944,62909.79020979021,0.6993006993006993,82.51748251748252,13.286713286713287,3.4965034965034967,Rural
2019,Ringsted,2003.0,Mand,171,175.77777777777777,65100.584795321636,2.923976608187134,77.77777777777779,13.450292397660817,5.847953216374268,Rural
2020,Ringsted,2004.0,Mand,160,172.23125,61967.5,1.25,79.375,15.0,4.375,Rural
2021,Ringsted,2005.0,Mand,107,172.9532710280374,64048.59813084112,0.9345794392523363,78.50467289719626,14.018691588785046,6.5420560747663545,Rural
2022,Ringsted,2006.0,Mand,173,175.69942196531792,66923.69942196531,1.1560693641618496,72.83236994219652,21.38728323699422,4.624277456647398,Rural
2023,Ringsted,2007.0,Mand,157,177.29299363057325,67675.79617834395,3.1847133757961785,74.52229299363057,14.64968152866242,7.643312101910828,Rural
2024,Ringsted,2008.0,Mand,179,177.12849162011173,67080.4469273743,2.2346368715083798,80.44692737430168,11.731843575418994,5.58659217877095,Rural
2025,Ringsted,2009.0,Mand,176,176.67613636363637,67086.36363636363,2.840909090909091,73.86363636363636,17.613636363636363,5.681818181818182,Rural
2014,Roskilde,1998.0,Begge,985,171.751269035533,61641.92893401015,2.030456852791878,82.63959390862944,12.690355329949238,2.6395939086294415,Urban
2015,Roskilde,1999.0,Begge,994,170.8138832997988,60708.45070422535,1.9114688128772637,84.40643863179075,10.46277665995976,3.2193158953722336,Urban
2016,Roskilde,2000.0,Begge,1108,170.7057761732852,60121.20938628159,2.0758122743682312,83.03249097472924,12.364620938628159,2.527075812274368,Urban
2017,Roskilde,2001.0,Begge,1008,170.5654761904762,60450.694444444445,1.0912698412698412,81.74603174603175,14.186507936507937,2.976190476190476,Urban
2018,Roskilde,2002.0,Begge,1042,170.27543186180424,59425.14395393474,1.5355086372360844,85.70057581573897,10.844529750479847,1.9193857965451053,Urban
2019,Roskilde,2003.0,Begge,1074,170.40595903165735,60100.27932960894,1.0242085661080074,83.89199255121042,12.104283054003725,2.97951582867784,Urban
2020,Roskilde,2004.0,Begge,1065,170.3605633802817,59566.2441314554,1.971830985915493,82.62910798122066,13.145539906103288,2.2535211267605635,Urban
2021,Roskilde,2005.0,Begge,998,170.11823647294588,60260.32064128257,1.8036072144288577,81.66332665330661,13.827655310621243,2.7054108216432864,Urban
2022,Roskilde,2006.0,Begge,1103,171.31278331822304,61723.61740707162,2.175883952855848,80.50770625566636,14.143245693563012,3.1731640979147784,Urban
2023,Roskilde,2007.0,Begge,1039,170.92685274302212,60507.94032723773,1.8286814244465832,80.9432146294514,14.148219441770934,3.079884504331088,Urban
2024,Roskilde,2008.0,Begge,963,170.28452751817238,59123.8836967809,3.2191069574247146,83.17757009345794,11.42263759086189,2.1806853582554515,Urban
2025,Roskilde,2009.0,Begge,859,170.65890570430733,60854.24912689174,1.979045401629802,81.72293364377182,11.525029103608848,4.772991850989523,Urban
2014,Roskilde,1998.0,Kvinde,464,166.36422413793105,57820.68965517241,2.586206896551724,82.75862068965517,12.71551724137931,1.9396551724137931,Urban
2015,Roskilde,1999.0,Kvinde,491,166.32179226069246,57820.977596741344,1.8329938900203666,83.91038696537679,11.812627291242363,2.4439918533604885,Urban
2016,Roskilde,2000.0,Kvinde,541,166.35674676524954,57604.621072088725,2.033271719038817,81.88539741219964,13.493530499075785,2.5878003696857674,Urban
2017,Roskilde,2001.0,Kvinde,527,166.1157495256167,58004.74383301708,0.9487666034155597,80.83491461100569,15.180265654648956,3.0360531309297913,Urban
2018,Roskilde,2002.0,Kvinde,499,166.12625250501003,57435.270541082165,1.2024048096192386,85.37074148296593,11.623246492985972,1.8036072144288577,Urban
2019,Roskilde,2003.0,Kvinde,534,166.2453183520599,57337.07865168539,1.1235955056179776,84.26966292134831,12.359550561797752,2.247191011235955,Urban
2020,Roskilde,2004.0,Kvinde,498,166.15261044176708,57102.409638554214,2.0080321285140563,83.53413654618474,12.650602409638553,1.8072289156626504,Urban
2021,Roskilde,2005.0,Kvinde,517,166.09284332688588,58088.878143133465,0.9671179883945842,83.36557059961315,12.379110251450678,3.2882011605415857,Urban
2022,Roskilde,2006.0,Kvinde,538,166.30483271375465,58386.33828996283,2.7881040892193307,80.66914498141264,13.568773234200743,2.973977695167286,Urban
2023,Roskilde,2007.0,Kvinde,481,166.24532224532226,56676.19542619542,2.7027027027027026,82.74428274428274,12.889812889812891,1.6632016632016633,Urban
2024,Roskilde,2008.0,Kvinde,465,166.19139784946236,56689.13978494624,4.301075268817205,82.58064516129032,10.967741935483872,2.1505376344086025,Urban
2025,Roskilde,2009.0,Kvinde,400,166.355,57869.25,2.0,82.75,12.5,2.75,Urban
2014,Roskilde,1998.0,Mand,521,176.5489443378119,65045.10556621881,1.5355086372360844,82.53358925143954,12.667946257197697,3.262955854126679,Urban
2015,Roskilde,1999.0,Mand,503,175.19880715705764,63527.03777335984,1.9880715705765408,84.89065606361828,9.145129224652088,3.9761431411530817,Urban
2016,Roskilde,2000.0,Mand,567,174.85537918871253,62522.398589065255,2.1164021164021163,84.12698412698413,11.28747795414462,2.4691358024691357,Urban
2017,Roskilde,2001.0,Mand,481,175.44074844074845,63130.56133056133,1.2474012474012475,82.74428274428274,13.097713097713099,2.9106029106029108,Urban
2018,Roskilde,2002.0,Mand,543,174.08839779005524,61253.77532228361,1.841620626151013,86.0036832412523,10.128913443830571,2.0257826887661143,Urban
2019,Roskilde,2003.0,Mand,540,174.52037037037036,62832.77777777778,0.9259259259259258,83.51851851851852,11.851851851851853,3.7037037037037033,Urban
2020,Roskilde,2004.0,Mand,567,174.05643738977074,61730.246913580246,1.9400352733686066,81.83421516754849,13.580246913580247,2.6455026455026456,Urban
2021,Roskilde,2005.0,Mand,481,174.44490644490645,62594.28274428275,2.7027027027027026,79.83367983367984,15.384615384615385,2.079002079002079,Urban
2022,Roskilde,2006.0,Mand,565,176.08141592920353,64901.41592920354,1.592920353982301,80.35398230088495,14.690265486725664,3.3628318584070795,Urban
2023,Roskilde,2007.0,Mand,558,174.96236559139786,63810.931899641575,1.0752688172043012,79.39068100358423,15.232974910394265,4.301075268817205,Urban
2024,Roskilde,2008.0,Mand,498,174.10642570281124,61397.2891566265,2.208835341365462,83.73493975903614,11.847389558232932,2.208835341365462,Urban
2025,Roskilde,2009.0,Mand,459,174.40958605664488,63455.555555555555,1.9607843137254901,80.82788671023965,10.675381263616558,6.535947712418301,Urban
2014,Rudersdal,1998.0,Begge,627,171.97448165869218,59550.39872408294,2.5518341307814993,88.99521531100478,7.336523125996811,1.1164274322169059,Rural
2015,Rudersdal,1999.0,Begge,721,171.92926490984743,59375.866851595005,2.912621359223301,88.4882108183079,7.766990291262135,0.8321775312066574,Rural
2016,Rudersdal,2000.0,Begge,787,171.68869123252858,59010.92757306226,1.7789072426937738,90.5972045743329,6.98856416772554,0.6353240152477764,Rural
2017,Rudersdal,2001.0,Begge,775,171.3367741935484,59720.645161290326,1.5483870967741935,89.29032258064517,8.129032258064516,1.032258064516129,Rural
2018,Rudersdal,2002.0,Begge,717,171.6373779637378,59289.400278940026,1.6736401673640167,90.2370990237099,7.391910739191074,0.697350069735007,Rural
2019,Rudersdal,2003.0,Begge,787,172.24142312579414,60169.75857687421,1.2706480304955527,88.69123252858958,8.132147395171538,1.9059720457433291,Rural
2020,Rudersdal,2004.0,Begge,690,172.30289855072465,60028.840579710144,1.5942028985507246,88.98550724637681,8.695652173913043,0.7246376811594203,Rural
2021,Rudersdal,2005.0,Begge,664,170.5617469879518,58759.93975903615,2.2590361445783134,87.5,8.885542168674698,1.355421686746988,Rural
2022,Rudersdal,2006.0,Begge,655,171.33893129770993,59387.93893129771,2.4427480916030535,89.00763358778626,7.786259541984733,0.7633587786259541,Rural
2023,Rudersdal,2007.0,Begge,745,172.50872483221477,59963.4899328859,1.342281879194631,91.00671140939596,6.845637583892618,0.8053691275167786,Rural
2024,Rudersdal,2008.0,Begge,696,170.73132183908046,58773.99425287356,1.1494252873563218,88.36206896551724,9.051724137931034,1.4367816091954022,Rural
2025,Rudersdal,2009.0,Begge,700,170.46285714285713,58190.42857142857,2.0,88.71428571428571,7.857142857142857,1.4285714285714286,Rural
2014,Rudersdal,1998.0,Kvinde,281,166.2918149466192,55100.71174377224,4.270462633451958,88.96797153024912,5.6939501779359425,1.0676156583629894,Rural
2015,Rudersdal,1999.0,Kvinde,357,166.9439775910364,55754.621848739494,3.361344537815126,89.07563025210085,6.722689075630252,0.8403361344537815,Rural
2016,Rudersdal,2000.0,Kvinde,373,166.2627345844504,55316.08579088472,1.6085790884718498,91.42091152815014,6.166219839142091,0.8042895442359249,Rural
2017,Rudersdal,2001.0,Kvinde,381,166.71653543307087,56435.433070866144,2.3622047244094486,88.9763779527559,7.874015748031496,0.7874015748031495,Rural
2018,Rudersdal,2002.0,Kvinde,344,167.40116279069767,56468.604651162794,1.4534883720930232,90.98837209302324,7.267441860465117,0.29069767441860467,Rural
2019,Rudersdal,2003.0,Kvinde,361,167.0443213296399,56656.78670360111,0.8310249307479225,88.9196675900277,9.418282548476455,0.8310249307479225,Rural
2020,Rudersdal,2004.0,Kvinde,310,166.93548387096774,56792.903225806454,1.6129032258064515,88.06451612903226,9.35483870967742,0.967741935483871,Rural
2021,Rudersdal,2005.0,Kvinde,295,166.24745762711865,55881.016949152545,1.3559322033898304,90.16949152542372,7.118644067796611,1.3559322033898304,Rural
2022,Rudersdal,2006.0,Kvinde,325,166.56923076923076,56561.230769230766,1.8461538461538463,90.15384615384615,7.384615384615385,0.6153846153846154,Rural
2023,Rudersdal,2007.0,Kvinde,334,167.18562874251498,55794.01197604791,2.095808383233533,92.51497005988024,5.089820359281437,0.29940119760479045,Rural
2024,Rudersdal,2008.0,Kvinde,334,166.84131736526948,55952.99401197605,2.095808383233533,88.32335329341318,8.682634730538922,0.8982035928143712,Rural
2025,Rudersdal,2009.0,Kvinde,318,166.11635220125785,55620.44025157233,1.257861635220126,89.937106918239,7.861635220125786,0.9433962264150944,Rural
2014,Rudersdal,1998.0,Mand,346,176.58959537572255,63164.16184971098,1.1560693641618496,89.01734104046243,8.670520231213873,1.1560693641618496,Rural
2015,Rudersdal,1999.0,Mand,364,176.8186813186813,62927.47252747253,2.4725274725274726,87.91208791208791,8.791208791208792,0.8241758241758242,Rural
2016,Rudersdal,2000.0,Mand,414,176.57729468599032,62339.85507246377,1.932367149758454,89.85507246376811,7.729468599033816,0.4830917874396135,Rural
2017,Rudersdal,2001.0,Mand,394,175.80456852791878,62897.46192893401,0.7614213197969544,89.59390862944161,8.375634517766498,1.2690355329949239,Rural
2018,Rudersdal,2002.0,Mand,373,175.54423592493296,61890.88471849866,1.876675603217158,89.54423592493298,7.506702412868632,1.0723860589812333,Rural
2019,Rudersdal,2003.0,Mand,426,176.6455399061033,63146.71361502347,1.643192488262911,88.49765258215963,7.042253521126761,2.8169014084507045,Rural
2020,Rudersdal,2004.0,Mand,380,176.68157894736842,62668.68421052631,1.5789473684210527,89.73684210526316,8.157894736842106,0.5263157894736842,Rural
2021,Rudersdal,2005.0,Mand,369,174.01084010840108,61061.517615176155,2.9810298102981028,85.36585365853658,10.29810298102981,1.3550135501355014,Rural
2022,Rudersdal,2006.0,Mand,330,176.03636363636363,62171.818181818184,3.0303030303030303,87.87878787878788,8.181818181818182,0.9090909090909091,Rural
2023,Rudersdal,2007.0,Mand,411,176.8345498783455,63351.824817518245,0.7299270072992701,89.78102189781022,8.27250608272506,1.2165450121654502,Rural
2024,Rudersdal,2008.0,Mand,362,174.32044198895028,61376.7955801105,0.2762430939226519,88.39779005524862,9.392265193370166,1.9337016574585635,Rural
2025,Rudersdal,2009.0,Mand,382,174.08115183246073,60329.84293193717,2.6178010471204187,87.69633507853402,7.853403141361256,1.832460732984293,Rural
2014,Rødovre,1998.0,Begge,347,169.44380403458214,62525.07204610951,1.440922190201729,76.0806916426513,16.42651296829971,6.051873198847262,Rural
2015,Rødovre,1999.0,Begge,363,170.4022038567493,62980.440771349866,1.6528925619834711,74.93112947658402,17.90633608815427,5.5096418732782375,Rural
2016,Rødovre,2000.0,Begge,377,170.17506631299736,62969.230769230766,1.0610079575596816,76.39257294429707,17.771883289124666,4.774535809018567,Rural
2017,Rødovre,2001.0,Begge,385,170.12467532467534,62839.48051948052,1.8181818181818181,75.06493506493507,17.92207792207792,5.194805194805195,Rural
2018,Rødovre,2002.0,Begge,271,168.60516605166052,59495.20295202952,3.3210332103321036,74.53874538745387,19.92619926199262,2.214022140221402,Rural
2019,Rødovre,2003.0,Begge,380,169.39736842105262,61815.52631578947,1.8421052631578945,78.6842105263158,14.210526315789473,5.263157894736842,Rural
2020,Rødovre,2004.0,Begge,389,170.10025706940874,62770.95115681234,2.570694087403599,73.52185089974293,18.50899742930591,5.3984575835475574,Rural
2021,Rødovre,2005.0,Begge,396,170.34343434343435,60407.57575757576,1.7676767676767675,79.54545454545455,15.404040404040403,3.2828282828282833,Rural
2022,Rødovre,2006.0,Begge,379,171.4353562005277,62131.92612137203,2.638522427440633,79.94722955145119,13.192612137203167,4.221635883905013,Rural
2023,Rødovre,2007.0,Begge,423,171.95271867612294,62986.05200945627,4.0189125295508275,73.99527186761229,17.494089834515368,4.491725768321513,Rural
2024,Rødovre,2008.0,Begge,462,169.46320346320346,60507.57575757576,1.5151515151515151,82.46753246753246,12.554112554112553,3.463203463203463,Rural
2025,Rødovre,2009.0,Begge,474,170.08227848101265,61699.78902953587,2.5316455696202533,76.16033755274262,15.822784810126583,5.485232067510549,Rural
2014,Rødovre,1998.0,Kvinde,173,164.20231213872833,58688.439306358385,1.1560693641618496,76.30057803468208,16.76300578034682,5.780346820809249,Rural
2015,Rødovre,1999.0,Kvinde,155,165.46451612903226,59572.903225806454,1.935483870967742,76.77419354838709,16.129032258064516,5.161290322580645,Rural
2016,Rødovre,2000.0,Kvinde,182,164.5,58729.12087912088,1.6483516483516485,76.37362637362637,17.032967032967033,4.945054945054945,Rural
2017,Rødovre,2001.0,Kvinde,178,165.6629213483146,59867.97752808989,2.247191011235955,75.84269662921348,17.97752808988764,3.932584269662921,Rural
2018,Rødovre,2002.0,Kvinde,129,164.7984496124031,56950.38759689922,3.10077519379845,73.64341085271317,22.48062015503876,0.7751937984496124,Rural
2019,Rødovre,2003.0,Kvinde,191,164.72251308900525,58700.523560209425,2.094240837696335,77.4869109947644,16.75392670157068,3.664921465968586,Rural
2020,Rødovre,2004.0,Kvinde,198,165.12121212121212,59902.020202020205,2.525252525252525,72.22222222222221,18.68686868686869,6.565656565656567,Rural
2021,Rødovre,2005.0,Kvinde,190,165.7736842105263,57991.05263157895,1.0526315789473684,80,15.789473684210526,3.1578947368421053,Rural
2022,Rødovre,2006.0,Kvinde,176,166.32954545454547,58777.27272727273,3.4090909090909087,80.68181818181817,11.931818181818182,3.977272727272727,Rural
2023,Rødovre,2007.0,Kvinde,180,165.71666666666667,58116.11111111111,5.555555555555555,73.33333333333333,18.333333333333332,2.7777777777777777,Rural
2024,Rødovre,2008.0,Kvinde,229,164.93886462882097,57101.74672489083,1.3100436681222707,85.58951965065502,10.480349344978166,2.6200873362445414,Rural
2025,Rødovre,2009.0,Kvinde,215,165.06046511627906,58266.51162790698,3.255813953488372,77.20930232558139,14.883720930232558,4.651162790697675,Rural
2014,Rødovre,1998.0,Mand,174,174.6551724137931,66339.6551724138,1.7241379310344827,75.86206896551724,16.091954022988507,6.321839080459771,Rural
2015,Rødovre,1999.0,Mand,208,174.08173076923077,65519.71153846154,1.4423076923076923,73.5576923076923,19.230769230769234,5.769230769230769,Rural
2016,Rødovre,2000.0,Mand,195,175.47179487179488,66926.66666666667,0.5128205128205128,76.41025641025641,18.461538461538463,4.615384615384616,Rural
2017,Rødovre,2001.0,Mand,207,173.96135265700482,65394.68599033816,1.4492753623188406,74.39613526570048,17.874396135265698,6.280193236714976,Rural
